28.6179122925,43.0061798096,2016-07-02 13:51:50.225521
28.5228233337,43.3546638489,2016-07-02 14:25:12.061936
28.8271102905,43.6401290894,2016-07-02 14:58:33.818376
28.8080921173,42.9394454956,2016-07-02 15:31:54.800298
28.5038051605,42.8467636108,2016-07-02 16:05:16.607608
-43.6123809814,27.3539581299,2016-07-02 16:38:37.523533
-43.6123809814,27.3539581299,2016-07-02 17:11:58.576936
29.0363082886,40.6335067749,2016-07-02 17:45:19.235386
28.9221992493,40.7521400452,2016-07-02 18:18:40.159678
28.7890739441,40.9597473145,2016-07-02 18:52:00.899834
28.9982719421,42.6020812988,2016-07-02 19:25:21.672591
28.9982719421,42.6020812988,2016-07-02 19:58:42.600635
29.1694335938,44.91173172,2016-07-02 20:32:03.436631
29.0553264618,44.1554412842,2016-07-02 21:05:25.579278
28.9412193298,44.2481231689,2016-07-02 21:38:52.029690
28.9412193298,44.2481231689,2016-07-02 22:12:12.963930
28.3896980286,43.7772979736,2016-07-02 22:45:33.890266
28.3896980286,43.7772979736,2016-07-02 23:18:54.624201
-53.1784248352,27.3280067444,2016-07-02 23:52:15.530742
-53.1784248352,27.3280067444,2016-07-03 00:25:36.566418
28.9792556763,46.1166038513,2016-07-03 00:58:58.380716
-59.0740013123,27.2835197449,2016-07-03 01:32:19.303691
29.1504173279,46.3835296631,2016-07-03 02:05:40.319681
29.2455062866,46.5095748901,2016-07-03 02:39:01.244241
29.188451767,46.7876243591,2016-07-03 03:12:22.174331
-70.1614837646,27.3168849945,2016-07-03 03:45:43.089295
28.9792556763,47.0211868286,2016-07-03 04:19:03.975708
28.9792556763,47.0211868286,2016-07-03 04:52:24.942173
28.7130012512,47.0656738281,2016-07-03 05:25:47.855351
28.9412193298,47.618057251,2016-07-03 05:59:08.820493
29.2264881134,48.8006896973,2016-07-03 06:32:30.607589
29.397649765,48.4892730713,2016-07-03 07:05:51.395369
29.6258659363,48.3039093018,2016-07-03 07:39:12.207501
29.397649765,46.5726013184,2016-07-03 08:12:34.140862
29.5688114166,48.3965911865,2016-07-03 08:45:55.075642
-68.8302307129,27.168592453,2016-07-03 09:19:17.940790
29.8731002808,47.3400115967,2016-07-03 09:52:38.820523
-66.1867218018,27.1723003387,2016-07-03 10:25:59.826649
29.8350639343,47.2621612549,2016-07-03 10:59:25.662239
29.7970275879,46.9173812866,2016-07-03 11:32:46.512890
29.7399749756,48.1778640747,2016-07-03 12:06:12.710863
29.7970275879,47.6959152222,2016-07-03 12:39:33.585397
29.7970275879,47.6959152222,2016-07-03 13:12:54.319457
29.5497932434,47.7292785645,2016-07-03 13:46:15.075656
29.5497932434,46.9173812866,2016-07-03 14:19:35.818263
29.7399749756,46.9507446289,2016-07-03 14:52:56.589905
-62.097858429,27.1723003387,2016-07-03 15:26:17.612529
